OriginZip,DestinationZip,num_orders,count_orders,max_orders,avg_volume,max_volume,min_volume,orders_per_day
28159,79336,1,1,1,120.0,120.0,120.0,0.03333333333333333
28159,79351,1,1,1,240.0,240.0,240.0,0.03333333333333333
28159,79408,2,2,1,108.0,120.0,96.0,0.06666666666666667
28159,79731,1,1,1,60.0,60.0,60.0,0.03333333333333333
28159,79789,1,1,1,120.0,120.0,120.0,0.03333333333333333
28159,79901,1,1,1,189.0,189.0,189.0,0.03333333333333333
28159,80161,1,1,1,120.0,120.0,120.0,0.03333333333333333
28159,80260,1,1,1,60.0,60.0,60.0,0.03333333333333333
28159,80262,1,1,1,120.0,120.0,120.0,0.03333333333333333
28159,80426,1,1,1,150.0,150.0,150.0,0.03333333333333333
28159,80640,1,1,1,1190.0,1190.0,1190.0,0.03333333333333333
28159,80747,2,1,2,1026.0,1026.0,1026.0,0.06666666666666667
28159,80933,1,1,1,120.0,120.0,120.0,0.03333333333333333
28159,81059,1,1,1,1040.0,1040.0,1040.0,0.03333333333333333
28159,81236,1,1,1,1026.0,1026.0,1026.0,0.03333333333333333
28159,81237,2,2,1,120.0,120.0,120.0,0.06666666666666667
28159,81302,1,1,1,120.0,120.0,120.0,0.03333333333333333
28159,81525,1,1,1,108.0,108.0,108.0,0.03333333333333333
28159,81610,1,1,1,660.0,660.0,660.0,0.03333333333333333
28159,82072,1,1,1,300.0,300.0,300.0,0.03333333333333333
28159,83202,1,1,1,160.0,160.0,160.0,0.03333333333333333
28159,83320,1,1,1,240.0,240.0,240.0,0.03333333333333333
28159,83323,1,1,1,60.0,60.0,60.0,0.03333333333333333
28159,83338,1,1,1,540.0,540.0,540.0,0.03333333333333333
28159,83341,1,1,1,637.0,637.0,637.0,0.03333333333333333
28159,83460,1,1,1,108.0,108.0,108.0,0.03333333333333333
28159,83549,1,1,1,300.0,300.0,300.0,0.03333333333333333
28159,83602,2,2,1,75.0,90.0,60.0,0.06666666666666667
28159,83645,2,2,1,410.0,540.0,280.0,0.06666666666666667
28159,83813,1,1,1,1026.0,1026.0,1026.0,0.03333333333333333
28159,83835,3,2,2,222.0,240.0,204.0,0.1
28159,84008,4,1,4,1026.0,1026.0,1026.0,0.13333333333333333
28159,84026,1,1,1,150.0,150.0,150.0,0.03333333333333333
28159,84095,1,1,1,1287.0,1287.0,1287.0,0.03333333333333333
28159,84107,1,1,1,238.0,238.0,238.0,0.03333333333333333
28159,84534,1,1,1,300.0,300.0,300.0,0.03333333333333333
28159,84620,3,1,3,540.0,540.0,540.0,0.1
28159,84701,1,1,1,240.0,240.0,240.0,0.03333333333333333
28159,84745,2,2,1,174.0,240.0,108.0,0.06666666666666667
28159,84771,3,1,3,160.0,160.0,160.0,0.1
28159,85203,1,1,1,150.0,150.0,150.0,0.03333333333333333
28159,85266,1,1,1,210.0,210.0,210.0,0.03333333333333333
28159,85310,1,1,1,240.0,240.0,240.0,0.03333333333333333
28159,85318,1,1,1,160.0,160.0,160.0,0.03333333333333333
28159,85331,2,1,2,150.0,150.0,150.0,0.06666666666666667
28159,85343,1,1,1,104.0,104.0,104.0,0.03333333333333333
28159,85347,1,1,1,120.0,120.0,120.0,0.03333333333333333
28159,85372,1,1,1,300.0,300.0,300.0,0.03333333333333333
28159,85501,2,1,2,540.0,540.0,540.0,0.06666666666666667
28159,85551,1,1,1,240.0,240.0,240.0,0.03333333333333333
28159,85709,4,2,3,239.0,240.0,238.0,0.13333333333333333
28159,85756,1,1,1,280.0,280.0,280.0,0.03333333333333333
28159,85928,1,1,1,120.0,120.0,120.0,0.03333333333333333
28159,85939,1,1,1,120.0,120.0,120.0,0.03333333333333333
28159,86025,1,1,1,540.0,540.0,540.0,0.03333333333333333
28159,86052,1,1,1,240.0,240.0,240.0,0.03333333333333333
28159,86338,1,1,1,540.0,540.0,540.0,0.03333333333333333
28159,86433,1,1,1,60.0,60.0,60.0,0.03333333333333333
28159,87109,1,1,1,240.0,240.0,240.0,0.03333333333333333
28159,87187,1,1,1,540.0,540.0,540.0,0.03333333333333333
28159,87310,1,1,1,120.0,120.0,120.0,0.03333333333333333
28159,87410,1,1,1,300.0,300.0,300.0,0.03333333333333333
28159,87729,2,2,1,132.0,204.0,60.0,0.06666666666666667
28159,88002,1,1,1,160.0,160.0,160.0,0.03333333333333333
28159,88029,1,1,1,108.0,108.0,108.0,0.03333333333333333
28159,88417,1,1,1,240.0,240.0,240.0,0.03333333333333333
28159,88519,2,1,2,120.0,120.0,120.0,0.06666666666666667
28159,88571,2,1,2,1026.0,1026.0,1026.0,0.06666666666666667
28159,89032,1,1,1,120.0,120.0,120.0,0.03333333333333333
28159,89435,1,1,1,300.0,300.0,300.0,0.03333333333333333
28159,89501,1,1,1,120.0,120.0,120.0,0.03333333333333333
28159,89511,3,1,3,160.0,160.0,160.0,0.1
28159,89713,1,1,1,120.0,120.0,120.0,0.03333333333333333
28159,89835,2,1,2,240.0,240.0,240.0,0.06666666666666667
28159,90019,1,1,1,240.0,240.0,240.0,0.03333333333333333
28159,90023,1,1,1,108.0,108.0,108.0,0.03333333333333333
28159,90210,1,1,1,240.0,240.0,240.0,0.03333333333333333
28159,90280,1,1,1,240.0,240.0,240.0,0.03333333333333333
28159,90309,1,1,1,204.0,204.0,204.0,0.03333333333333333
28159,90621,1,1,1,160.0,160.0,160.0,0.03333333333333333
28159,91106,3,2,2,180.0,240.0,120.0,0.1
28159,91306,1,1,1,108.0,108.0,108.0,0.03333333333333333
28159,91307,1,1,1,204.0,204.0,204.0,0.03333333333333333
28159,91340,1,1,1,1026.0,1026.0,1026.0,0.03333333333333333
28159,91355,1,1,1,540.0,540.0,540.0,0.03333333333333333
28159,91361,1,1,1,240.0,240.0,240.0,0.03333333333333333
28159,91503,1,1,1,108.0,108.0,108.0,0.03333333333333333
28159,91606,2,2,1,1397.0,1768.0,1026.0,0.06666666666666667
28159,91706,2,2,1,312.0,504.0,120.0,0.06666666666666667
28159,91792,2,2,1,174.0,240.0,108.0,0.06666666666666667
28159,91801,1,1,1,160.0,160.0,160.0,0.03333333333333333
28159,92059,4,2,3,314.5,504.0,125.0,0.13333333333333333
28159,92093,2,2,1,90.0,120.0,60.0,0.06666666666666667
28159,92117,1,1,1,140.0,140.0,140.0,0.03333333333333333
28159,92136,1,1,1,108.0,108.0,108.0,0.03333333333333333
28159,92199,1,1,1,108.0,108.0,108.0,0.03333333333333333
28159,92241,1,1,1,90.0,90.0,90.0,0.03333333333333333
28159,92395,1,1,1,504.0,504.0,504.0,0.03333333333333333
28159,92423,1,1,1,702.0,702.0,702.0,0.03333333333333333
28159,92711,1,1,1,702.0,702.0,702.0,0.03333333333333333
28159,92814,1,1,1,108.0,108.0,108.0,0.03333333333333333
28159,92815,1,1,1,120.0,120.0,120.0,0.03333333333333333
28159,92831,1,1,1,60.0,60.0,60.0,0.03333333333333333
28159,93014,2,2,1,195.0,240.0,150.0,0.06666666666666667
28159,93109,1,1,1,240.0,240.0,240.0,0.03333333333333333
28159,93433,1,1,1,240.0,240.0,240.0,0.03333333333333333
28159,93465,1,1,1,660.0,660.0,660.0,0.03333333333333333
28159,93553,1,1,1,120.0,120.0,120.0,0.03333333333333333
28159,93624,1,1,1,210.0,210.0,210.0,0.03333333333333333
28159,93662,1,1,1,108.0,108.0,108.0,0.03333333333333333
28159,93711,1,1,1,120.0,120.0,120.0,0.03333333333333333
28159,93729,1,1,1,120.0,120.0,120.0,0.03333333333333333
28159,93740,1,1,1,108.0,108.0,108.0,0.03333333333333333
28159,93777,1,1,1,90.0,90.0,90.0,0.03333333333333333
28159,94028,1,1,1,160.0,160.0,160.0,0.03333333333333333
28159,94133,1,1,1,120.0,120.0,120.0,0.03333333333333333
28159,94269,1,1,1,108.0,108.0,108.0,0.03333333333333333
28159,94282,1,1,1,204.0,204.0,204.0,0.03333333333333333
28159,94529,1,1,1,150.0,150.0,150.0,0.03333333333333333
28159,94535,1,1,1,238.0,238.0,238.0,0.03333333333333333
28159,94553,2,2,1,1026.0,1026.0,1026.0,0.06666666666666667
28159,94572,1,1,1,204.0,204.0,204.0,0.03333333333333333
28159,94573,1,1,1,108.0,108.0,108.0,0.03333333333333333
28159,94620,1,1,1,108.0,108.0,108.0,0.03333333333333333
28159,94702,1,1,1,204.0,204.0,204.0,0.03333333333333333
28159,94703,1,1,1,160.0,160.0,160.0,0.03333333333333333
28159,94708,1,1,1,120.0,120.0,120.0,0.03333333333333333
28159,94808,1,1,1,495.0,495.0,495.0,0.03333333333333333
28159,94912,1,1,1,108.0,108.0,108.0,0.03333333333333333
28159,94977,1,1,1,238.0,238.0,238.0,0.03333333333333333
28159,94978,1,1,1,120.0,120.0,120.0,0.03333333333333333
28159,95001,1,1,1,1026.0,1026.0,1026.0,0.03333333333333333
28159,95119,1,1,1,240.0,240.0,240.0,0.03333333333333333
28159,95202,1,1,1,90.0,90.0,90.0,0.03333333333333333
28159,95214,1,1,1,120.0,120.0,120.0,0.03333333333333333
28159,95380,1,1,1,504.0,504.0,504.0,0.03333333333333333
28159,95420,1,1,1,108.0,108.0,108.0,0.03333333333333333
28159,95482,1,1,1,108.0,108.0,108.0,0.03333333333333333
28159,95527,1,1,1,540.0,540.0,540.0,0.03333333333333333
28159,95565,1,1,1,120.0,120.0,120.0,0.03333333333333333
28159,95587,1,1,1,240.0,240.0,240.0,0.03333333333333333
28159,95642,1,1,1,120.0,120.0,120.0,0.03333333333333333
28159,95698,1,1,1,240.0,240.0,240.0,0.03333333333333333
28159,95940,1,1,1,120.0,120.0,120.0,0.03333333333333333
28159,95975,1,1,1,60.0,60.0,60.0,0.03333333333333333
28159,95976,1,1,1,1026.0,1026.0,1026.0,0.03333333333333333
28159,96016,1,1,1,120.0,120.0,120.0,0.03333333333333333
28159,96260,1,1,1,60.0,60.0,60.0,0.03333333333333333
28159,96454,1,1,1,108.0,108.0,108.0,0.03333333333333333
28159,96521,1,1,1,1026.0,1026.0,1026.0,0.03333333333333333
28159,96704,1,1,1,360.0,360.0,360.0,0.03333333333333333
28159,96804,1,1,1,204.0,204.0,204.0,0.03333333333333333
28159,96823,1,1,1,210.0,210.0,210.0,0.03333333333333333
28159,97011,1,1,1,120.0,120.0,120.0,0.03333333333333333
28159,97076,1,1,1,540.0,540.0,540.0,0.03333333333333333
28159,97101,1,1,1,300.0,300.0,300.0,0.03333333333333333
28159,97107,1,1,1,300.0,300.0,300.0,0.03333333333333333
28159,97117,1,1,1,60.0,60.0,60.0,0.03333333333333333
28159,97119,2,2,1,372.0,504.0,240.0,0.06666666666666667
28159,97125,1,1,1,108.0,108.0,108.0,0.03333333333333333
28159,97133,1,1,1,360.0,360.0,360.0,0.03333333333333333
28159,97144,1,1,1,108.0,108.0,108.0,0.03333333333333333
28159,97308,1,1,1,324.0,324.0,324.0,0.03333333333333333
28159,97501,1,1,1,240.0,240.0,240.0,0.03333333333333333
28159,97623,1,1,1,204.0,204.0,204.0,0.03333333333333333
28159,97639,1,1,1,240.0,240.0,240.0,0.03333333333333333
28159,97843,1,1,1,238.0,238.0,238.0,0.03333333333333333
28159,97882,1,1,1,432.0,432.0,432.0,0.03333333333333333
28159,97902,1,1,1,108.0,108.0,108.0,0.03333333333333333
28159,98063,5,2,4,114.0,120.0,108.0,0.16666666666666666
28159,98064,1,1,1,108.0,108.0,108.0,0.03333333333333333
28159,98125,1,1,1,240.0,240.0,240.0,0.03333333333333333
28159,98129,1,1,1,108.0,108.0,108.0,0.03333333333333333
28159,98148,1,1,1,120.0,120.0,120.0,0.03333333333333333
28159,98233,1,1,1,120.0,120.0,120.0,0.03333333333333333
28159,98276,2,1,2,210.0,210.0,210.0,0.06666666666666667
28159,98393,1,1,1,204.0,204.0,204.0,0.03333333333333333
28159,98493,1,1,1,280.0,280.0,280.0,0.03333333333333333
28159,98513,1,1,1,432.0,432.0,432.0,0.03333333333333333
28159,98527,1,1,1,504.0,504.0,504.0,0.03333333333333333
28159,98610,2,2,1,134.0,160.0,108.0,0.06666666666666667
28159,98685,1,1,1,104.0,104.0,104.0,0.03333333333333333
28159,98831,2,1,2,1026.0,1026.0,1026.0,0.06666666666666667
28159,98907,1,1,1,280.0,280.0,280.0,0.03333333333333333
28159,98908,1,1,1,240.0,240.0,240.0,0.03333333333333333
28159,99105,1,1,1,60.0,60.0,60.0,0.03333333333333333
28159,99116,1,1,1,280.0,280.0,280.0,0.03333333333333333
28159,99402,2,1,2,240.0,240.0,240.0,0.06666666666666667
28159,99550,2,2,1,162.0,240.0,84.0,0.06666666666666667
28159,99581,1,1,1,540.0,540.0,540.0,0.03333333333333333
28159,99624,1,1,1,120.0,120.0,120.0,0.03333333333333333
28159,99692,1,1,1,108.0,108.0,108.0,0.03333333333333333
28159,99710,1,1,1,210.0,210.0,210.0,0.03333333333333333
28159,99734,2,1,2,540.0,540.0,540.0,0.06666666666666667
28159,99812,1,1,1,540.0,540.0,540.0,0.03333333333333333
28159,99923,2,2,1,142.0,180.0,104.0,0.06666666666666667
28208,1230,1,1,1,64.0,64.0,64.0,0.03333333333333333
28208,4955,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,5741,1,1,1,350.0,350.0,350.0,0.03333333333333333
28208,6142,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,6330,1,1,1,125.0,125.0,125.0,0.03333333333333333
28208,8330,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,8846,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,10165,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,11414,1,1,1,125.0,125.0,125.0,0.03333333333333333
28208,11558,1,1,1,125.0,125.0,125.0,0.03333333333333333
28208,12194,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,12824,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,12998,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,13053,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,15920,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,16738,1,1,1,125.0,125.0,125.0,0.03333333333333333
28208,17582,1,1,1,125.0,125.0,125.0,0.03333333333333333
28208,18351,1,1,1,350.0,350.0,350.0,0.03333333333333333
28208,18962,1,1,1,1000.0,1000.0,1000.0,0.03333333333333333
28208,19032,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,19435,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,19608,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,19735,2,1,2,216.0,216.0,216.0,0.06666666666666667
28208,20289,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,20690,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,21836,1,1,1,64.0,64.0,64.0,0.03333333333333333
28208,22192,1,1,1,350.0,350.0,350.0,0.03333333333333333
28208,24072,1,1,1,125.0,125.0,125.0,0.03333333333333333
28208,25570,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,25936,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,26681,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,27621,1,1,1,350.0,350.0,350.0,0.03333333333333333
28208,28033,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,28342,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,29461,1,1,1,125.0,125.0,125.0,0.03333333333333333
28208,29469,1,1,1,125.0,125.0,125.0,0.03333333333333333
28208,30071,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,30078,1,1,1,350.0,350.0,350.0,0.03333333333333333
28208,30132,3,1,3,350.0,350.0,350.0,0.1
28208,31016,1,1,1,125.0,125.0,125.0,0.03333333333333333
28208,31294,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,32217,1,1,1,64.0,64.0,64.0,0.03333333333333333
28208,32897,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,32953,1,1,1,125.0,125.0,125.0,0.03333333333333333
28208,33324,1,1,1,512.0,512.0,512.0,0.03333333333333333
28208,34453,1,1,1,350.0,350.0,350.0,0.03333333333333333
28208,34946,1,1,1,125.0,125.0,125.0,0.03333333333333333
28208,35986,1,1,1,350.0,350.0,350.0,0.03333333333333333
28208,37348,1,1,1,64.0,64.0,64.0,0.03333333333333333
28208,40117,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,40523,1,1,1,512.0,512.0,512.0,0.03333333333333333
28208,43117,1,1,1,512.0,512.0,512.0,0.03333333333333333
28208,43469,1,1,1,512.0,512.0,512.0,0.03333333333333333
28208,45144,1,1,1,350.0,350.0,350.0,0.03333333333333333
28208,45826,1,1,1,350.0,350.0,350.0,0.03333333333333333
28208,46979,1,1,1,125.0,125.0,125.0,0.03333333333333333
28208,46994,2,1,2,1000.0,1000.0,1000.0,0.06666666666666667
28208,47017,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,47615,1,1,1,125.0,125.0,125.0,0.03333333333333333
28208,47853,1,1,1,350.0,350.0,350.0,0.03333333333333333
28208,48179,1,1,1,1728.0,1728.0,1728.0,0.03333333333333333
28208,48234,1,1,1,64.0,64.0,64.0,0.03333333333333333
28208,49099,2,1,2,125.0,125.0,125.0,0.06666666666666667
28208,50009,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,50619,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,50649,1,1,1,125.0,125.0,125.0,0.03333333333333333
28208,52632,1,1,1,1728.0,1728.0,1728.0,0.03333333333333333
28208,53035,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,53125,1,1,1,125.0,125.0,125.0,0.03333333333333333
28208,54743,1,1,1,350.0,350.0,350.0,0.03333333333333333
28208,54874,1,1,1,125.0,125.0,125.0,0.03333333333333333
28208,55448,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,56144,1,1,1,125.0,125.0,125.0,0.03333333333333333
28208,57544,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,58384,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,59414,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,60470,1,1,1,1728.0,1728.0,1728.0,0.03333333333333333
28208,62462,1,1,1,125.0,125.0,125.0,0.03333333333333333
28208,63015,1,1,1,1000.0,1000.0,1000.0,0.03333333333333333
28208,64057,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,64833,1,1,1,512.0,512.0,512.0,0.03333333333333333
28208,65754,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,67511,1,1,1,512.0,512.0,512.0,0.03333333333333333
28208,68069,2,1,2,125.0,125.0,125.0,0.06666666666666667
28208,68109,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,68713,1,1,1,64.0,64.0,64.0,0.03333333333333333
28208,71218,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,71422,1,1,1,512.0,512.0,512.0,0.03333333333333333
28208,72538,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,78677,1,1,1,64.0,64.0,64.0,0.03333333333333333
28208,80262,1,1,1,125.0,125.0,125.0,0.03333333333333333
28208,83421,1,1,1,1000.0,1000.0,1000.0,0.03333333333333333
28208,83545,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,84320,2,1,2,125.0,125.0,125.0,0.06666666666666667
28208,84721,1,1,1,350.0,350.0,350.0,0.03333333333333333
28208,88548,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,89032,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,89040,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,89107,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,89183,2,1,2,216.0,216.0,216.0,0.06666666666666667
28208,89406,3,1,3,350.0,350.0,350.0,0.1
28208,90304,1,1,1,512.0,512.0,512.0,0.03333333333333333
28208,92334,1,1,1,125.0,125.0,125.0,0.03333333333333333
28208,93063,1,1,1,125.0,125.0,125.0,0.03333333333333333
28208,94133,2,1,2,125.0,125.0,125.0,0.06666666666666667
28208,95322,1,1,1,125.0,125.0,125.0,0.03333333333333333
28208,97269,1,1,1,512.0,512.0,512.0,0.03333333333333333
28208,97475,2,2,1,207.0,350.0,64.0,0.06666666666666667
28208,97862,1,1,1,216.0,216.0,216.0,0.03333333333333333
28208,98127,1,1,1,64.0,64.0,64.0,0.03333333333333333
28208,98213,1,1,1,350.0,350.0,350.0,0.03333333333333333
28208,98538,1,1,1,125.0,125.0,125.0,0.03333333333333333
30521,1116,1,1,1,120.0,120.0,120.0,0.03333333333333333
30521,1370,1,1,1,120.0,120.0,120.0,0.03333333333333333
30521,1833,1,1,1,108.0,108.0,108.0,0.03333333333333333
30521,1922,2,1,2,108.0,108.0,108.0,0.06666666666666667
30521,2334,1,1,1,60.0,60.0,60.0,0.03333333333333333
30521,2842,1,1,1,2304.0,2304.0,2304.0,0.03333333333333333
30521,3602,1,1,1,1547.0,1547.0,1547.0,0.03333333333333333
30521,3902,1,1,1,108.0,108.0,108.0,0.03333333333333333
30521,4241,1,1,1,108.0,108.0,108.0,0.03333333333333333
30521,4266,1,1,1,60.0,60.0,60.0,0.03333333333333333
30521,4286,1,1,1,60.0,60.0,60.0,0.03333333333333333
30521,4858,1,1,1,300.0,300.0,300.0,0.03333333333333333
30521,6039,1,1,1,108.0,108.0,108.0,0.03333333333333333
30521,7068,1,1,1,60.0,60.0,60.0,0.03333333333333333
30521,8092,1,1,1,1040.0,1040.0,1040.0,0.03333333333333333
30521,9419,1,1,1,108.0,108.0,108.0,0.03333333333333333
30521,9720,1,1,1,108.0,108.0,108.0,0.03333333333333333
30521,10579,1,1,1,150.0,150.0,150.0,0.03333333333333333
30521,11968,1,1,1,108.0,108.0,108.0,0.03333333333333333
30521,12723,1,1,1,240.0,240.0,240.0,0.03333333333333333
30521,12803,1,1,1,240.0,240.0,240.0,0.03333333333333333
30521,12946,1,1,1,540.0,540.0,540.0,0.03333333333333333
30521,12961,1,1,1,60.0,60.0,60.0,0.03333333333333333
30521,13124,1,1,1,108.0,108.0,108.0,0.03333333333333333
30521,13136,1,1,1,300.0,300.0,300.0,0.03333333333333333
30521,13250,1,1,1,60.0,60.0,60.0,0.03333333333333333
30521,13360,1,1,1,60.0,60.0,60.0,0.03333333333333333
30521,13365,1,1,1,108.0,108.0,108.0,0.03333333333333333
30521,14013,1,1,1,60.0,60.0,60.0,0.03333333333333333
30521,14432,1,1,1,60.0,60.0,60.0,0.03333333333333333
30521,14613,3,1,3,60.0,60.0,60.0,0.1
30521,14717,1,1,1,150.0,150.0,150.0,0.03333333333333333
30521,15228,3,1,3,150.0,150.0,150.0,0.1
30521,15522,1,1,1,120.0,120.0,120.0,0.03333333333333333
30521,17054,1,1,1,540.0,540.0,540.0,0.03333333333333333
30521,19344,10,1,10,60.0,60.0,60.0,0.3333333333333333
30521,19381,1,1,1,60.0,60.0,60.0,0.03333333333333333
30521,19395,1,1,1,120.0,120.0,120.0,0.03333333333333333
30521,19904,1,1,1,5200.0,5200.0,5200.0,0.03333333333333333
30521,20017,1,1,1,450.0,450.0,450.0,0.03333333333333333
30521,20069,1,1,1,60.0,60.0,60.0,0.03333333333333333
30521,20701,1,1,1,504.0,504.0,504.0,0.03333333333333333
30521,21542,1,1,1,60.0,60.0,60.0,0.03333333333333333
30521,21771,1,1,1,60.0,60.0,60.0,0.03333333333333333
30521,22456,1,1,1,60.0,60.0,60.0,0.03333333333333333
30521,22964,1,1,1,150.0,150.0,150.0,0.03333333333333333
30521,23514,1,1,1,60.0,60.0,60.0,0.03333333333333333
30521,24115,6,1,6,504.0,504.0,504.0,0.2
30521,25133,1,1,1,120.0,120.0,120.0,0.03333333333333333
30521,25515,1,1,1,300.0,300.0,300.0,0.03333333333333333
30521,25976,1,1,1,60.0,60.0,60.0,0.03333333333333333
30521,26586,1,1,1,540.0,540.0,540.0,0.03333333333333333
30521,27702,1,1,1,60.0,60.0,60.0,0.03333333333333333
30521,27869,1,1,1,60.0,60.0,60.0,0.03333333333333333
30521,28210,1,1,1,60.0,60.0,60.0,0.03333333333333333
30521,28216,1,1,1,504.0,504.0,504.0,0.03333333333333333
30521,28694,1,1,1,240.0,240.0,240.0,0.03333333333333333
30521,28783,2,1,2,240.0,240.0,240.0,0.06666666666666667
30521,29032,1,1,1,108.0,108.0,108.0,0.03333333333333333
30521,29601,1,1,1,300.0,300.0,300.0,0.03333333333333333
30521,29691,1,1,1,240.0,240.0,240.0,0.03333333333333333
30521,29851,1,1,1,300.0,300.0,300.0,0.03333333333333333
30521,29924,1,1,1,60.0,60.0,60.0,0.03333333333333333
30521,30705,1,1,1,60.0,60.0,60.0,0.03333333333333333
30521,31010,1,1,1,120.0,120.0,120.0,0.03333333333333333
30521,31562,3,1,3,108.0,108.0,108.0,0.1
30521,32122,1,1,1,60.0,60.0,60.0,0.03333333333333333
30521,32656,1,1,1,60.0,60.0,60.0,0.03333333333333333
30521,32792,1,1,1,540.0,540.0,540.0,0.03333333333333333
30521,32891,1,1,1,108.0,108.0,108.0,0.03333333333333333
30521,33301,4,1,4,240.0,240.0,240.0,0.13333333333333333
30521,33916,1,1,1,120.0,120.0,120.0,0.03333333333333333
30521,33955,2,1,2,108.0,108.0,108.0,0.06666666666666667
30521,34284,2,1,2,60.0,60.0,60.0,0.06666666666666667
30521,34697,1,1,1,108.0,108.0,108.0,0.03333333333333333
30521,35045,1,1,1,240.0,240.0,240.0,0.03333333333333333
30521,35052,1,1,1,108.0,108.0,108.0,0.03333333333333333
30521,36474,1,1,1,504.0,504.0,504.0,0.03333333333333333
30521,36793,2,1,2,108.0,108.0,108.0,0.06666666666666667
30521,36832,1,1,1,150.0,150.0,150.0,0.03333333333333333
30521,37059,2,1,2,108.0,108.0,108.0,0.06666666666666667
30521,37680,1,1,1,60.0,60.0,60.0,0.03333333333333333
30521,37829,1,1,1,300.0,300.0,300.0,0.03333333333333333
30521,38558,1,1,1,150.0,150.0,150.0,0.03333333333333333
30521,38654,1,1,1,120.0,120.0,120.0,0.03333333333333333
30521,38803,1,1,1,150.0,150.0,150.0,0.03333333333333333
30521,40380,1,1,1,2304.0,2304.0,2304.0,0.03333333333333333
30521,40444,1,1,1,60.0,60.0,60.0,0.03333333333333333
30521,40742,1,1,1,108.0,108.0,108.0,0.03333333333333333
30521,40801,1,1,1,120.0,120.0,120.0,0.03333333333333333
30521,41203,1,1,1,300.0,300.0,300.0,0.03333333333333333
30521,41397,1,1,1,120.0,120.0,120.0,0.03333333333333333
30521,41554,1,1,1,60.0,60.0,60.0,0.03333333333333333
30521,41615,1,1,1,150.0,150.0,150.0,0.03333333333333333
30521,42035,1,1,1,1728.0,1728.0,1728.0,0.03333333333333333
30521,42288,1,1,1,108.0,108.0,108.0,0.03333333333333333
30521,43067,1,1,1,300.0,300.0,300.0,0.03333333333333333
30521,43317,2,1,2,108.0,108.0,108.0,0.06666666666666667
30521,43356,1,1,1,60.0,60.0,60.0,0.03333333333333333
30521,44146,1,1,1,108.0,108.0,108.0,0.03333333333333333
30521,44237,2,1,2,175.0,175.0,175.0,0.06666666666666667
30521,45004,1,1,1,60.0,60.0,60.0,0.03333333333333333
30521,45239,1,1,1,60.0,60.0,60.0,0.03333333333333333
30521,45373,1,1,1,60.0,60.0,60.0,0.03333333333333333
30521,47619,1,1,1,108.0,108.0,108.0,0.03333333333333333
30521,47870,1,1,1,108.0,108.0,108.0,0.03333333333333333
30521,48049,1,1,1,60.0,60.0,60.0,0.03333333333333333
30521,48451,1,1,1,240.0,240.0,240.0,0.03333333333333333
30521,49074,1,1,1,204.0,204.0,204.0,0.03333333333333333
30521,49718,1,1,1,120.0,120.0,120.0,0.03333333333333333
30521,49835,1,1,1,120.0,120.0,120.0,0.03333333333333333
30521,49836,3,1,3,150.0,150.0,150.0,0.1
30521,50302,1,1,1,150.0,150.0,150.0,0.03333333333333333
